"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Job vacancy rate","Percent","239","units","0","v1374464977","72.3","","F","","","1"
"2015-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","","F","","","0"
"2015-01","Thompson-Okanagan, British Columbia","2021S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","197550","E","","","0"
"2015-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancy rate","Percent","239","units","0","v1374464980","73.3","4.8","E","","","1"
"2015-01","Kootenay, British Columbia","2021S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","","F","","","0"
"2015-01","Kootenay, British Columbia","2021S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","60575","E","","","0"
"2015-01","Kootenay, British Columbia","2021S05005940","Job vacancy rate","Percent","239","units","0","v1374464983","74.3","","F","","","1"
"2015-01","Cariboo, British Columbia","2021S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","2680","E","","","0"
"2015-01","Cariboo, British Columbia","2021S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","62000","E","","","0"
"2015-01","Cariboo, British Columbia","2021S05005950","Job vacancy rate","Percent","239","units","0","v1374464986","75.3","4.1","E","","","1"
"2015-01","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","1230","E","","","0"
"2015-01","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","39600","D","","","0"
"2015-01","North Coast and Nechako, British Columbia","","Job vacancy rate","Percent","239","units","0","v1374464989","76.3","3.0","E","","","1"
"2015-01","Northeast, British Columbia","2021S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1485","E","","","0"
"2015-01","Northeast, British Columbia","2021S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","35185","E","","","0"
"2015-01","Northeast, British Columbia","2021S05005980","Job vacancy rate","Percent","239","units","0","v1374464992","77.3","4.1","E","","","1"
"2015-01","Yukon","2021A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","","F","","","0"
"2015-01","Yukon","2021A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","15745","E","","","0"
"2015-01","Yukon","2021A000260","Job vacancy rate","Percent","239","units","0","v1374464995","78.3","","F","","","1"
"2015-01","Yukon","2021S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","","F","","","0"
"2015-01","Yukon","2021S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","15745","E","","","0"
"2015-01","Yukon","2021S05006010","Job vacancy rate","Percent","239","units","0","v1374464998","79.3","","F","","","1"
"2015-01","Northwest Territories","2021A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","","F","","","0"
"2015-01","Northwest Territories","2021A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","22380","D","","","0"
"2015-01","Northwest Territories","2021A000261","Job vacancy rate","Percent","239","units","0","v1374465001","80.3","","F","","","1"
"2015-01","Northwest Territories","2021S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","","F","","","0"
"2015-01","Northwest Territories","2021S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","22380","D","","","0"
"2015-01","Northwest Territories","2021S05006110","Job vacancy rate","Percent","239","units","0","v1374465004","81.3","","F","","","1"
"2015-01","Nunavut","2021A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","","F","","","0"
"2015-01","Nunavut","2021A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","10330","D","","","0"
"2015-01","Nunavut","2021A000262","Job vacancy rate","Percent","239","units","0","v1374465007","82.3","","F","","","1"
"2015-01","Nunavut","2021S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","","F","","","0"
"2015-01","Nunavut","2021S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","10330","D","","","0"
"2015-01","Nunavut","2021S05006210","Job vacancy rate","Percent","239","units","0","v1374465010","83.3","","F","","","1"
"2015-04","Canada","2021A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","422735","A","","","0"
"2015-04","Canada","2021A000011124","Payroll employees","Number","223","units","0","v1374464763","1.2","15140230","A","","","0"
"2015-04","Canada","2021A000011124","Job vacancy rate","Percent","239","units","0","v1374464764","1.3","2.7","A","","","1"
"2015-04","Newfoundland and Labrador","2021A000210","Job vacancies","Number","223","units","0","v1374464765","2.1","4685","B","","","0"
"2015-04","Newfoundland and Labrador","2021A000210","Payroll employees","Number","223","units","0","v1374464766","2.2","205500","A","","","0"
"2015-04","Newfoundland and Labrador","2021A000210","Job vacancy rate","Percent","239","units","0","v1374464767","2.3","2.2","B","","","1"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancies","Number","223","units","0","v1374464768","3.1","2750","B","","","0"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Payroll employees","Number","223","units","0","v1374464769","3.2","130740","A","","","0"
"2015-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancy rate","Percent","239","units","0","v1374464770","3.3","2.1","B","","","1"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancies","Number","223","units","0","v1374464771","4.1","1095","C","","","0"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Payroll employees","Number","223","units","0","v1374464772","4.2","37220","B","","","0"
"2015-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancy rate","Percent","239","units","0","v1374464773","4.3","2.9","B","","","1"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancies","Number","223","units","0","v1374464774","5.1","845","C","","","0"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Payroll employees","Number","223","units","0","v1374464775","5.2","37540","B","","","0"
"2015-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancy rate","Percent","239","units","0","v1374464776","5.3","2.2","C","","","1"
"2015-04","Prince Edward Island","2021A000211","Job vacancies","Number","223","units","0","v1374464777","6.1","1255","C","","","0"
"2015-04","Prince Edward Island","2021A000211","Payroll employees","Number","223","units","0","v1374464778","6.2","57905","A","","","0"
"2015-04","Prince Edward Island","2021A000211","Job vacancy rate","Percent","239","units","0","v1374464779","6.3","2.1","C","","","1"
"2015-04","Prince Edward Island","2021S05001110","Job vacancies","Number","223","units","0","v1374464780","7.1","1255","C","","","0"
"2015-04","Prince Edward Island","2021S05001110","Payroll employees","Number","223","units","0","v1374464781","7.2","57905","A","","","0"
"2015-04","Prince Edward Island","2021S05001110","Job vacancy rate","Percent","239","units","0","v1374464782","7.3","2.1","C","","","1"
"2015-04","Nova Scotia","2021A000212","Job vacancies","Number","223","units","0","v1374464783","8.1","11050","B","","","0"
"2015-04","Nova Scotia","2021A000212","Payroll employees","Number","223","units","0","v1374464784","8.2","382785","A","","","0"
"2015-04","Nova Scotia","2021A000212","Job vacancy rate","Percent","239","units","0","v1374464785","8.3","2.8","B","","","1"
"2015-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancies","Number","223","units","0","v1374464786","9.1","800","C","","","0"
"2015-04","Cape Breton, Nova Scotia","2021S05001210","Payroll employees","Number","223","units","0","v1374464787","9.2","51705","B","","","0"
"2015-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancy rate","Percent","239","units","0","v1374464788","9.3","1.5","C","","","1"
"2015-04","North Shore, Nova Scotia","2021S05001220","Job vacancies","Number","223","units","0","v1374464789","10.1","1400","C","","","0"
"2015-04","North Shore, Nova Scotia","2021S05001220","Payroll employees","Number","223","units","0","v1374464790","10.2","55885","B","","","0"
"2015-04","North Shore, Nova Scotia","2021S05001220","Job vacancy rate","Percent","239","units","0","v1374464791","10.3","2.4","B","","","1"
"2015-04","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancies","Number","223","units","0","v1374464792","11.1","1240","C","","","0"
"2015-04","Annapolis Valley, Nova Scotia","2021S05001230","Payroll employees","Number","223","units","0","v1374464793","11.2","43490","B","","","0"
"2015-04","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancy rate","Percent","239","units","0","v1374464794","11.3","2.8","C","","","1"
"2015-04","Southern, Nova Scotia","2021S05001240","Job vacancies","Number","223","units","0","v1374464795","12.1","1390","C","","","0"
"2015-04","Southern, Nova Scotia","2021S05001240","Payroll employees","Number","223","units","0","v1374464796","12.2","46575","B","","","0"
"2015-04","Southern, Nova Scotia","2021S05001240","Job vacancy rate","Percent","239","units","0","v1374464797","12.3","2.9","C","","","1"
"2015-04","Halifax, Nova Scotia","2021S05001250","Job vacancies","Number","223","units","0","v1374464798","13.1","6215","B","","","0"
"2015-04","Halifax, Nova Scotia","2021S05001250","Payroll employees","Number","223","units","0","v1374464799","13.2","185130","A","","","0"
"2015-04","Halifax, Nova Scotia","2021S05001250","Job vacancy rate","Percent","239","units","0","v1374464800","13.3","3.2","B","","","1"
"2015-04","New Brunswick","2021A000213","Job vacancies","Number","223","units","0","v1374464801","14.1","8865","C","","","0"
"2015-04","New Brunswick","2021A000213","Payroll employees","Number","223","units","0","v1374464802","14.2","285720","A","","","0"
"2015-04","New Brunswick","2021A000213","Job vacancy rate","Percent","239","units","0","v1374464803","14.3","3.0","B","","","1"
"2015-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancies","Number","223","units","0","v1374464804","15.1","1135","C","","","0"
"2015-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Payroll employees","Number","223","units","0","v1374464805","15.2","48645","A","","","0"
"2015-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancy rate","Percent","239","units","0","v1374464806","15.3","2.3","C","","","1"
"2015-04","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancies","Number","223","units","0","v1374464807","16.1","2835","B","","","0"
"2015-04","Moncton-Richibucto, New Brunswick","2021S05001320","Payroll employees","Number","223","units","0","v1374464808","16.2","92100","A","","","0"
"2015-04","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancy rate","Percent","239","units","0","v1374464809","16.3","3.0","B","","","1"
"2015-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancies","Number","223","units","0","v1374464810","17.1","3070","E","","","0"
"2015-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Payroll employees","Number","223","units","0","v1374464811","17.2","67410","B","","","0"
"2015-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancy rate","Percent","239","units","0","v1374464812","17.3","4.4","E","","","1"
"2015-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancies","Number","223","units","0","v1374464813","18.1","925","C","","","0"
"2015-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Payroll employees","Number","223","units","0","v1374464814","18.2","46070","A","","","0"
"2015-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancy rate","Percent","239","units","0","v1374464815","18.3","2.0","C","","","1"
"2015-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancies","Number","223","units","0","v1374464816","19.1","895","C","","","0"
"2015-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Payroll employees","Number","223","units","0","v1374464817","19.2","31495","A","","","0"
"2015-04","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancy rate","Percent","239","units","0","v1374464818","19.3","2.8","C","","","1"
"2015-04","Quebec","2021A000224","Job vacancies","Number","223","units","0","v1374464819","20.1","62930","A","","","0"
"2015-04","Quebec","2021A000224","Payroll employees","Number","223","units","0","v1374464820","20.2","3343675","A","","","0"
"2015-04","Quebec","2021A000224","Job vacancy rate","Percent","239","units","0","v1374464821","20.3","1.8","A","","","1"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancies","Number","223","units","0","v1374464822","21.1","500","D","","","0"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Payroll employees","Number","223","units","0","v1374464823","21.2","27150","A","","","0"
"2015-04","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancy rate","Percent","239","units","0","v1374464824","21.3","1.8","D","","","1"
"2015-04","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancies","Number","223","units","0","v1374464825","22.1","1580","C","","","0"
"2015-04","Bas-Saint-Laurent, Quebec","2021S05002415","Payroll employees","Number","223","units","0","v1374464826","22.2","87135","A","","","0"
"2015-04","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancy rate","Percent","239","units","0","v1374464827","22.3","1.8","B","","","1"
"2015-04","Capitale-Nationale, Quebec","2021S05002420","Job vacancies","Number","223","units","0","v1374464828","23.1","5365","B","","","0"
"2015-04","Capitale-Nationale, Quebec","2021S05002420","Payroll employees","Number","223","units","0","v1374464829","23.2","326765","A","","","0"
"2015-04","Capitale-Nationale, Quebec","2021S05002420","Job vacancy rate","Percent","239","units","0","v1374464830","23.3","1.6","B","","","1"
